time,temperature_2m,relative_humidity_2m,precipitation,rain,cloud_cover,wind_speed_10m,wind_gusts_10m,session_key,circuit_key,weather_date,latitude,longitude
2025-04-06T11:00,11.4,76,0.0,0.0,30,9.4,18.0,10006,46,2025-04-06,34.8431,136.541
2025-04-06T12:00,9.5,82,0.0,0.0,97,7.1,16.2,10006,46,2025-04-06,34.8431,136.541
2025-04-06T13:00,10.9,92,0.0,0.0,100,7.7,14.8,10006,46,2025-04-06,34.8431,136.541
2025-04-06T14:00,10.2,86,0.0,0.0,96,7.5,13.7,10006,46,2025-04-06,34.8431,136.541
2025-04-06T15:00,9.4,85,0.0,0.0,98,6.2,13.3,10006,46,2025-04-06,34.8431,136.541
2025-04-06T16:00,9.1,82,0.0,0.0,46,7.4,13.0,10006,46,2025-04-06,34.8431,136.541
2025-04-06T17:00,8.6,77,0.0,0.0,10,9.4,15.8,10006,46,2025-04-06,34.8431,136.541
2025-04-06T18:00,8.9,72,0.0,0.0,0,11.5,19.8,10006,46,2025-04-06,34.8431,136.541
2025-04-06T19:00,8.8,72,0.0,0.0,0,14.3,24.1,10006,46,2025-04-06,34.8431,136.541
2025-04-06T20:00,8.4,74,0.0,0.0,1,13.7,26.6,10006,46,2025-04-06,34.8431,136.541
2025-04-06T21:00,8.4,74,0.0,0.0,1,14.1,25.2,10006,46,2025-04-06,34.8431,136.541
2025-04-06T22:00,10.4,68,0.0,0.0,2,18.4,32.4,10006,46,2025-04-06,34.8431,136.541
2025-04-06T23:00,12.6,60,0.0,0.0,5,18.3,39.2,10006,46,2025-04-06,34.8431,136.541
2025-04-13T00:00,23.9,72,0.0,0.0,0,17.1,29.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T01:00,24.5,65,0.0,0.0,22,19.7,34.6,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T02:00,24.5,63,0.0,0.0,26,17.7,34.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T03:00,24.8,60,0.0,0.0,5,19.1,34.2,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T04:00,25.5,60,0.0,0.0,0,18.4,34.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T05:00,27.0,51,0.0,0.0,0,20.3,39.2,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T06:00,27.9,49,0.0,0.0,0,22.2,43.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T07:00,28.7,46,0.0,0.0,1,23.1,46.4,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T08:00,29.5,42,0.0,0.0,0,23.5,47.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T09:00,30.1,39,0.0,0.0,2,23.2,47.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T10:00,30.2,38,0.0,0.0,26,23.0,47.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T11:00,29.8,39,0.0,0.0,6,22.6,46.8,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T12:00,28.9,42,0.0,0.0,1,22.6,45.7,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T13:00,28.0,46,0.0,0.0,1,20.8,45.7,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T14:00,26.6,52,0.0,0.0,4,19.1,41.0,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T15:00,25.1,61,0.0,0.0,16,16.5,36.4,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T16:00,24.8,61,0.0,0.0,0,14.6,29.5,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T17:00,24.8,57,0.0,0.0,3,16.2,29.9,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T18:00,24.5,57,0.0,0.0,1,14.2,28.4,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T19:00,24.2,60,0.0,0.0,12,11.8,24.8,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T20:00,23.8,65,0.0,0.0,0,9.6,20.5,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T21:00,23.2,64,0.0,0.0,4,6.7,16.6,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T22:00,22.6,67,0.0,0.0,23,5.3,10.8,10014,63,2025-04-13,26.0325,50.5106
2025-04-13T23:00,22.4,72,0.0,0.0,48,4.6,6.8,10014,63,2025-04-13,26.0325,50.5106
2025-04-20T00:00,26.5,53,0.0,0.0,0,6.7,13.3,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T01:00,27.5,48,0.0,0.0,0,5.8,14.0,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T02:00,27.4,47,0.0,0.0,0,5.5,11.5,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T03:00,27.3,46,0.0,0.0,0,5.9,11.5,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T04:00,28.5,43,0.0,0.0,0,7.4,13.3,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T05:00,31.5,36,0.0,0.0,0,5.3,15.1,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T06:00,34.2,31,0.0,0.0,0,4.9,18.0,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T07:00,35.8,29,0.0,0.0,0,5.8,19.4,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T08:00,35.5,32,0.0,0.0,0,12.8,34.2,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T09:00,34.6,37,0.0,0.0,0,15.1,40.0,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T10:00,34.1,40,0.0,0.0,0,14.0,40.0,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T11:00,34.0,40,0.0,0.0,0,13.4,38.2,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T12:00,33.2,41,0.0,0.0,0,13.2,37.4,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T13:00,33.0,40,0.0,0.0,7,11.4,33.5,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T14:00,31.6,44,0.0,0.0,5,11.3,31.7,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T15:00,30.5,48,0.0,0.0,10,8.9,29.5,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T16:00,29.3,56,0.0,0.0,1,6.9,22.3,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T17:00,28.8,59,0.0,0.0,0,5.7,16.6,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T18:00,28.5,63,0.0,0.0,0,3.9,13.7,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T19:00,28.7,61,0.0,0.0,0,6.3,13.3,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T20:00,29.0,53,0.0,0.0,0,6.2,13.7,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T21:00,28.9,49,0.0,0.0,0,5.7,12.2,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T22:00,28.4,48,0.0,0.0,0,4.5,11.5,10022,149,2025-04-20,21.6319,39.1044
2025-04-20T23:00,28.0,46,0.0,0.0,0,4.6,9.7,10022,149,2025-04-20,21.6319,39.1044
2025-05-04T00:00,25.5,69,0.0,0.0,39,6.4,17.6,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T01:00,25.3,75,0.0,0.0,37,4.4,8.6,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T02:00,24.8,78,0.0,0.0,23,6.1,12.6,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T03:00,24.2,80,0.0,0.0,8,6.3,13.0,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T04:00,24.1,81,0.0,0.0,86,6.5,13.0,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T05:00,23.8,82,0.0,0.0,99,5.2,13.3,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T06:00,23.7,82,0.0,0.0,83,7.8,14.8,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T07:00,23.5,83,0.0,0.0,16,6.3,17.6,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T08:00,23.4,83,0.0,0.0,99,7.4,14.4,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T09:00,23.1,85,0.0,0.0,99,5.6,15.5,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T10:00,22.9,86,0.0,0.0,100,2.7,10.8,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T11:00,22.9,86,0.0,0.0,100,2.8,4.0,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T12:00,24.1,81,0.0,0.0,100,3.1,6.5,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T13:00,26.2,73,0.0,0.0,98,10.8,22.7,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T14:00,27.5,64,0.1,0.1,100,11.1,28.4,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T15:00,28.9,55,0.0,0.0,100,10.8,27.4,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T16:00,28.2,53,0.2,0.2,100,11.8,30.2,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T17:00,29.0,57,0.1,0.1,100,6.4,28.4,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T18:00,25.1,73,0.9,0.9,100,10.9,34.9,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T19:00,27.2,64,0.0,0.0,100,4.3,26.3,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T20:00,27.0,67,0.0,0.0,65,0.7,16.2,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T21:00,27.3,67,0.0,0.0,82,9.2,22.7,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T22:00,25.5,75,0.2,0.2,99,6.4,26.3,10033,151,2025-05-04,25.9581,-80.2389
2025-05-04T23:00,24.0,84,0.5,0.5,35,2.1,20.5,10033,151,2025-05-04,25.9581,-80.2389
2025-05-18T00:00,14.3,49,0.0,0.0,0,20.6,35.6,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T01:00,14.8,50,0.0,0.0,0,23.8,41.4,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T02:00,14.6,50,0.0,0.0,0,24.6,42.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T03:00,14.3,52,0.0,0.0,0,21.6,42.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T04:00,12.9,60,0.0,0.0,0,9.1,37.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T05:00,13.4,65,0.0,0.0,0,8.3,16.2,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T06:00,15.8,63,0.0,0.0,0,10.6,19.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T07:00,17.8,57,0.0,0.0,1,14.0,27.7,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T08:00,19.2,55,0.0,0.0,3,14.9,30.2,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T09:00,20.4,51,0.0,0.0,19,14.5,32.0,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T10:00,21.4,51,0.0,0.0,10,13.4,30.6,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T11:00,21.7,48,0.0,0.0,33,16.2,32.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T12:00,21.1,55,1.0,1.0,47,16.3,38.9,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T13:00,21.8,47,0.0,0.0,27,17.4,34.6,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T14:00,21.8,48,0.0,0.0,9,21.1,40.7,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T15:00,21.5,50,0.0,0.0,20,20.7,41.0,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T16:00,20.6,54,0.0,0.0,30,20.9,39.6,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T17:00,19.6,58,0.0,0.0,15,22.1,40.0,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T18:00,18.1,62,0.0,0.0,4,22.7,40.0,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T19:00,17.1,65,0.0,0.0,6,24.3,42.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T20:00,16.7,68,0.0,0.0,15,24.8,43.2,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T21:00,16.5,70,0.0,0.0,21,24.5,43.9,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T22:00,16.2,72,0.0,0.0,26,23.9,42.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-18T23:00,16.1,72,0.0,0.0,21,23.8,41.8,9987,6,2025-05-18,44.3439,11.7167
2025-05-25T00:00,14.7,75,0.0,0.0,5,3.2,10.8,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T01:00,14.5,76,0.0,0.0,16,3.3,15.1,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T02:00,14.1,76,0.0,0.0,31,3.8,12.2,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T03:00,13.8,75,0.0,0.0,53,4.3,13.3,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T04:00,13.5,76,0.0,0.0,57,3.6,13.0,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T05:00,14.3,74,0.0,0.0,25,3.5,11.9,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T06:00,18.1,64,0.0,0.0,31,1.5,11.5,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T07:00,20.1,55,0.0,0.0,18,3.5,14.4,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T08:00,20.8,55,0.0,0.0,4,6.8,21.6,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T09:00,21.1,59,0.0,0.0,15,9.3,27.7,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T10:00,21.4,59,0.0,0.0,0,9.6,29.2,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T11:00,21.6,55,0.0,0.0,15,11.8,33.5,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T12:00,21.7,52,0.0,0.0,14,11.2,34.2,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T13:00,22.0,48,0.0,0.0,34,9.7,31.3,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T14:00,21.8,51,0.0,0.0,40,10.8,31.3,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T15:00,21.4,52,0.0,0.0,98,10.2,33.1,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T16:00,21.0,55,0.0,0.0,92,11.6,32.8,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T17:00,19.9,68,0.0,0.0,97,11.1,33.5,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T18:00,19.1,76,0.0,0.0,76,7.3,31.3,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T19:00,18.6,79,0.0,0.0,86,3.1,22.7,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T20:00,18.0,85,0.0,0.0,18,4.2,12.6,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T21:00,17.1,92,0.0,0.0,32,7.6,16.6,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T22:00,16.7,86,0.0,0.0,51,8.3,20.2,9979,22,2025-05-25,43.7347,7.4206
2025-05-25T23:00,16.5,80,0.0,0.0,26,6.2,19.4,9979,22,2025-05-25,43.7347,7.4206
2025-06-01T00:00,18.9,84,0.0,0.0,0,3.6,9.7,9971,15,2025-06-01,41.57,2.2611
2025-06-01T01:00,18.8,82,0.0,0.0,0,4.2,12.6,9971,15,2025-06-01,41.57,2.2611
2025-06-01T02:00,17.5,84,0.0,0.0,0,3.5,10.1,9971,15,2025-06-01,41.57,2.2611
2025-06-01T03:00,16.6,84,0.0,0.0,0,4.0,10.8,9971,15,2025-06-01,41.57,2.2611
2025-06-01T04:00,15.9,86,0.0,0.0,11,3.9,11.5,9971,15,2025-06-01,41.57,2.2611
2025-06-01T05:00,16.1,85,0.0,0.0,1,4.2,11.5,9971,15,2025-06-01,41.57,2.2611
2025-06-01T06:00,19.4,75,0.0,0.0,7,4.6,11.9,9971,15,2025-06-01,41.57,2.2611
2025-06-01T07:00,23.1,61,0.0,0.0,9,1.8,10.8,9971,15,2025-06-01,41.57,2.2611
2025-06-01T08:00,25.0,57,0.0,0.0,28,4.5,16.2,9971,15,2025-06-01,41.57,2.2611
2025-06-01T09:00,26.4,52,0.0,0.0,69,5.8,20.2,9971,15,2025-06-01,41.57,2.2611
2025-06-01T10:00,27.6,48,0.0,0.0,86,6.6,22.3,9971,15,2025-06-01,41.57,2.2611
2025-06-01T11:00,28.8,45,0.0,0.0,40,7.8,24.8,9971,15,2025-06-01,41.57,2.2611
2025-06-01T12:00,29.8,41,0.0,0.0,36,9.2,27.0,9971,15,2025-06-01,41.57,2.2611
2025-06-01T13:00,28.9,52,0.0,0.0,98,9.6,28.1,9971,15,2025-06-01,41.57,2.2611
2025-06-01T14:00,28.2,56,0.0,0.0,84,9.0,28.8,9971,15,2025-06-01,41.57,2.2611
2025-06-01T15:00,28.8,51,0.0,0.0,100,7.5,25.9,9971,15,2025-06-01,41.57,2.2611
2025-06-01T16:00,28.5,47,0.0,0.0,100,8.1,24.8,9971,15,2025-06-01,41.57,2.2611
2025-06-01T17:00,27.6,46,0.0,0.0,100,4.7,22.0,9971,15,2025-06-01,41.57,2.2611
2025-06-01T18:00,26.5,54,0.0,0.0,100,2.9,13.7,9971,15,2025-06-01,41.57,2.2611
2025-06-01T19:00,24.5,58,0.0,0.0,100,4.1,7.9,9971,15,2025-06-01,41.57,2.2611
2025-06-01T20:00,23.5,62,0.0,0.0,98,1.5,9.0,9971,15,2025-06-01,41.57,2.2611
2025-06-01T21:00,22.8,64,0.0,0.0,100,0.9,3.6,9971,15,2025-06-01,41.57,2.2611
2025-06-01T22:00,22.2,65,0.0,0.0,100,1.5,4.3,9971,15,2025-06-01,41.57,2.2611
2025-06-01T23:00,20.8,71,0.0,0.0,99,2.7,5.4,9971,15,2025-06-01,41.57,2.2611
2025-06-15T00:00,19.0,35,0.0,0.0,23,12.1,34.2,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T01:00,17.8,38,0.0,0.0,9,8.4,18.7,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T02:00,16.6,43,0.0,0.0,2,7.2,16.2,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T03:00,15.5,49,0.0,0.0,5,4.3,13.7,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T04:00,14.4,57,0.0,0.0,0,3.1,8.6,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T05:00,13.5,64,0.0,0.0,0,3.0,6.5,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T06:00,12.8,73,0.0,0.0,0,2.7,6.5,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T07:00,12.2,80,0.0,0.0,0,3.8,7.6,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T08:00,11.4,87,0.0,0.0,0,3.5,7.9,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T09:00,11.0,88,0.0,0.0,1,3.1,6.8,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T10:00,11.8,85,0.0,0.0,52,3.1,6.5,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T11:00,13.1,74,0.0,0.0,94,2.3,9.0,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T12:00,15.1,60,0.0,0.0,14,1.8,10.4,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T13:00,18.1,43,0.0,0.0,0,2.4,14.0,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T14:00,20.5,31,0.0,0.0,0,2.5,16.2,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T15:00,22.4,24,0.0,0.0,0,2.7,16.9,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T16:00,23.7,22,0.0,0.0,0,3.1,18.7,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T17:00,24.7,20,0.0,0.0,0,2.8,18.7,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T18:00,25.4,19,0.0,0.0,0,4.4,20.5,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T19:00,25.8,19,0.0,0.0,0,6.7,24.5,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T20:00,25.7,19,0.0,0.0,6,6.9,25.6,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T21:00,25.5,19,0.0,0.0,8,5.2,24.1,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T22:00,25.8,19,0.0,0.0,18,8.3,23.0,9963,23,2025-06-15,45.5,-73.5228
2025-06-15T23:00,25.1,20,0.0,0.0,44,9.3,25.9,9963,23,2025-06-15,45.5,-73.5228
2025-06-29T00:00,17.1,88,0.0,0.0,0,0.3,7.6,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T01:00,16.7,89,0.0,0.0,2,1.1,5.8,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T02:00,15.7,93,0.0,0.0,2,2.0,6.8,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T03:00,14.9,94,0.0,0.0,5,3.2,7.9,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T04:00,15.6,92,0.0,0.0,9,3.8,7.9,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T05:00,18.3,80,0.0,0.0,10,3.7,10.1,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T06:00,21.7,67,0.0,0.0,23,3.2,11.9,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T07:00,24.0,58,0.0,0.0,32,3.2,14.4,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T08:00,26.0,51,0.0,0.0,18,2.1,14.0,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T09:00,28.0,44,0.0,0.0,23,3.4,15.8,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T10:00,29.5,38,0.0,0.0,37,6.0,20.5,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T11:00,30.7,33,0.0,0.0,40,6.5,22.3,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T12:00,31.7,30,0.0,0.0,44,5.8,22.3,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T13:00,31.6,30,0.0,0.0,66,4.2,16.9,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T14:00,31.9,28,0.0,0.0,47,7.2,21.2,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T15:00,30.7,34,0.0,0.0,22,12.2,32.0,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T16:00,29.7,39,0.0,0.0,14,11.4,33.8,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T17:00,28.8,42,0.0,0.0,3,10.4,30.2,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T18:00,26.8,50,0.0,0.0,2,8.5,27.7,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T19:00,24.4,58,0.0,0.0,73,6.3,23.0,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T20:00,22.7,67,0.0,0.0,100,3.6,16.9,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T21:00,22.3,69,0.0,0.0,83,0.7,9.0,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T22:00,21.0,73,0.0,0.0,100,0.6,5.0,9955,19,2025-06-29,47.2197,14.7647
2025-06-29T23:00,19.8,79,0.0,0.0,100,0.9,5.4,9955,19,2025-06-29,47.2197,14.7647
2025-07-06T00:00,15.6,87,0.0,0.0,43,14.4,28.1,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T01:00,14.9,93,0.0,0.0,100,13.2,26.6,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T02:00,14.6,96,0.0,0.0,100,11.1,23.4,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T03:00,14.2,96,0.0,0.0,100,10.7,19.8,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T04:00,14.0,97,0.0,0.0,100,10.9,19.4,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T05:00,14.4,96,0.0,0.0,100,11.9,20.9,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T06:00,15.4,91,0.0,0.0,100,14.7,27.7,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T07:00,16.8,84,0.0,0.0,100,14.4,29.2,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T08:00,17.8,78,0.1,0.1,100,12.2,30.6,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T09:00,17.9,77,0.2,0.2,100,8.7,27.4,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T10:00,18.6,73,0.3,0.3,100,11.3,25.2,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T11:00,19.1,70,2.9,2.9,95,13.7,28.1,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T12:00,18.5,76,4.7,4.7,81,17.9,33.1,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T13:00,19.1,67,1.2,1.2,78,17.5,35.6,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T14:00,19.4,70,2.4,2.4,21,12.4,35.6,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T15:00,19.3,64,0.2,0.2,38,21.1,41.8,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T16:00,19.1,62,0.1,0.1,22,22.5,43.6,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T17:00,19.2,58,0.0,0.0,100,22.8,43.9,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T18:00,17.9,60,0.0,0.0,100,22.0,45.4,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T19:00,17.2,64,0.0,0.0,100,19.1,42.1,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T20:00,16.8,65,0.0,0.0,100,16.9,35.3,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T21:00,16.0,68,0.0,0.0,100,15.9,31.0,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T22:00,15.2,73,0.0,0.0,100,15.8,29.2,9947,2,2025-07-06,52.0733,-1.0147
2025-07-06T23:00,14.9,76,0.0,0.0,100,16.4,30.2,9947,2,2025-07-06,52.0733,-1.0147
2025-07-27T00:00,15.3,92,0.0,0.0,77,5.3,9.4,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T01:00,15.0,98,0.2,0.2,61,6.0,14.4,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T02:00,14.6,100,0.0,0.0,100,5.5,11.9,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T03:00,14.5,99,1.6,1.6,100,3.8,14.0,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T04:00,14.8,100,0.1,0.1,100,5.6,11.2,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T05:00,14.8,100,0.1,0.1,100,5.2,14.4,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T06:00,14.9,93,0.2,0.2,100,6.4,15.1,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T07:00,15.1,92,0.6,0.6,100,7.1,16.9,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T08:00,15.9,93,0.1,0.1,100,7.3,19.1,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T09:00,16.5,90,0.1,0.1,100,9.0,22.7,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T10:00,15.2,91,1.3,1.3,100,10.2,24.1,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T11:00,16.5,93,0.2,0.2,100,10.7,25.6,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T12:00,18.0,82,0.1,0.1,100,11.2,26.6,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T13:00,17.3,86,0.1,0.1,100,7.9,22.3,9939,7,2025-07-27,50.4372,5.9714
2025-07-27T14:00,19.1,70,0.1,0.1,99,8.3,25.9,9939,7,2025-07-27,50.4372,5.9714
