meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1229,9472,27,29,2024-03-02T15:50:27.021000+00:00,30.844,42.049,23.944,,254,False,96.837,"[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1229,9472,1,30,2024-03-02T15:50:41.350000+00:00,30.657,41.47,23.644,,254,False,95.771,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",294.0
1229,9472,11,30,2024-03-02T15:50:56.483000+00:00,30.916,41.643,23.754,230.0,263,False,96.313,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,55,30,2024-03-02T15:50:58.869000+00:00,30.746,41.897,23.694,,253,False,96.337,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1229,9472,63,30,2024-03-02T15:51:07.487000+00:00,31.03,42.221,23.935,232.0,252,False,97.186,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1229,9472,16,30,2024-03-02T15:51:08.688000+00:00,31.134,42.03,23.994,235.0,260,False,97.158,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1229,9472,4,30,2024-03-02T15:51:11.080000+00:00,30.946,42.076,23.964,,258,False,96.986,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1229,9472,81,30,2024-03-02T15:51:14.548000+00:00,31.02,42.067,24.09,,266,False,97.177,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,44,30,2024-03-02T15:51:17.081000+00:00,30.945,42.37,23.929,232.0,259,False,97.244,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",296.0
1229,9472,14,30,2024-03-02T15:51:28.922000+00:00,30.976,42.05,23.956,234.0,247,False,96.982,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1229,9472,2,29,2024-03-02T15:51:36.212000+00:00,52.601,45.132,23.848,231.0,260,True,121.581,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048]",218.0
1229,9472,22,30,2024-03-02T15:51:38.198000+00:00,31.158,42.314,24.005,232.0,253,False,97.477,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,20,30,2024-03-02T15:51:43.074000+00:00,31.138,42.655,24.247,236.0,264,False,98.04,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1229,9472,23,30,2024-03-02T15:51:43.826000+00:00,31.045,42.634,24.289,230.0,253,False,97.968,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0
1229,9472,3,30,2024-03-02T15:51:45.437000+00:00,31.075,42.576,24.327,,259,False,97.978,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0
1229,9472,31,30,2024-03-02T15:51:51.294000+00:00,31.546,42.7,26.964,,254,False,101.21,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",291.0
1229,9472,77,30,2024-03-02T15:51:53.373000+00:00,31.469,42.763,27.02,,254,False,101.252,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",300.0
1229,9472,10,30,2024-03-02T15:51:53.997000+00:00,31.368,42.942,24.522,231.0,256,False,98.832,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1229,9472,24,30,2024-03-02T15:51:59.185000+00:00,30.674,41.19,23.594,235.0,258,False,95.458,"[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",302.0
1229,9472,18,30,2024-03-02T15:52:00.091000+00:00,30.429,41.682,23.521,229.0,254,False,95.632,"[None, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",324.0
1229,9472,27,30,2024-03-02T15:52:03.821000+00:00,30.738,41.973,23.98,236.0,252,False,96.691,"[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",304.0
1229,9472,1,31,2024-03-02T15:52:17.140000+00:00,30.635,41.435,23.609,,260,False,95.679,"[None, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1229,9472,11,31,2024-03-02T15:52:32.773000+00:00,30.843,41.752,23.744,231.0,263,False,96.339,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,55,31,2024-03-02T15:52:35.311000+00:00,30.851,41.959,23.727,234.0,253,False,96.537,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1229,9472,63,31,2024-03-02T15:52:44.710000+00:00,31.061,42.153,26.191,,260,False,99.405,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",295.0
1229,9472,16,31,2024-03-02T15:52:45.777000+00:00,30.999,42.079,23.953,236.0,260,False,97.031,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",300.0
1229,9472,4,31,2024-03-02T15:52:48.038000+00:00,30.944,42.127,24.012,235.0,257,False,97.083,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1229,9472,81,31,2024-03-02T15:52:51.800000+00:00,30.979,42.516,24.075,,264,False,97.57,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1229,9472,44,31,2024-03-02T15:52:54.392000+00:00,30.837,42.175,23.963,233.0,258,False,96.975,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,14,31,2024-03-02T15:53:05.945000+00:00,30.866,42.192,23.899,,238,False,96.957,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,22,31,2024-03-02T15:53:15.776000+00:00,31.151,42.349,23.968,,253,False,97.468,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",
1229,9472,20,31,2024-03-02T15:53:21.168000+00:00,31.181,42.628,24.191,233.0,259,False,98.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,23,31,2024-03-02T15:53:21.851000+00:00,31.093,42.811,24.231,231.0,255,False,98.135,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",326.0
1229,9472,3,31,2024-03-02T15:53:23.390000+00:00,31.167,42.688,24.299,,255,False,98.154,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",305.0
1229,9472,31,31,2024-03-02T15:53:32.529000+00:00,52.935,42.397,23.99,230.0,251,True,119.322,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",215.0
1229,9472,10,31,2024-03-02T15:53:32.808000+00:00,31.182,42.455,26.795,,254,False,100.432,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",308.0
1229,9472,77,31,2024-03-02T15:53:34.689000+00:00,,42.63,23.793,231.0,252,True,170.266,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2048]",186.0
1229,9472,24,31,2024-03-02T15:53:34.762000+00:00,30.846,41.644,23.807,232.0,252,False,96.297,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",299.0
1229,9472,18,31,2024-03-02T15:53:35.670000+00:00,30.622,41.79,23.79,231.0,253,False,96.202,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",302.0
1229,9472,2,30,2024-03-02T15:53:37.819000+00:00,30.623,41.483,23.609,234.0,263,False,95.715,"[2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2048]",298.0
1229,9472,27,31,2024-03-02T15:53:40.475000+00:00,30.717,41.966,23.895,235.0,256,False,96.578,"[None, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",
1229,9472,1,32,2024-03-02T15:53:52.829000+00:00,30.669,41.519,23.698,,260,False,95.886,"[None, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",296.0
1229,9472,11,32,2024-03-02T15:54:09.049000+00:00,30.856,41.671,23.749,233.0,263,False,96.276,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1229,9472,55,32,2024-03-02T15:54:11.818000+00:00,30.873,42.115,23.774,236.0,255,False,96.762,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1229,9472,16,32,2024-03-02T15:54:22.697000+00:00,31.153,41.922,23.866,233.0,259,False,96.941,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1229,9472,63,32,2024-03-02T15:54:23.977000+00:00,52.151,41.641,23.475,230.0,257,True,117.267,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2051, 2048]","[2049, 2051, 2048, 2048, 2048, 2049, 2049]",217.0
1229,9472,4,32,2024-03-02T15:54:25.231000+00:00,30.994,42.14,24.037,,260,False,97.171,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1229,9472,81,32,2024-03-02T15:54:29.304000+00:00,30.956,42.2,24.007,236.0,266,False,97.163,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1229,9472,44,32,2024-03-02T15:54:31.271000+00:00,31.076,42.235,24.014,234.0,260,False,97.325,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",298.0
1229,9472,14,32,2024-03-02T15:54:42.778000+00:00,31.023,42.0,24.033,232.0,254,False,97.056,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,22,32,2024-03-02T15:54:53.228000+00:00,31.448,42.329,24.07,231.0,257,False,97.847,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,20,32,2024-03-02T15:54:59.087000+00:00,31.273,42.416,26.876,237.0,264,False,100.565,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",
1229,9472,23,32,2024-03-02T15:55:00.293000+00:00,31.143,42.707,24.333,,253,False,98.183,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0
1229,9472,3,32,2024-03-02T15:55:01.443000+00:00,31.075,42.662,24.288,234.0,256,False,98.025,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0
1229,9472,24,32,2024-03-02T15:55:10.879000+00:00,30.646,41.735,23.667,231.0,245,False,96.048,"[None, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1229,9472,18,32,2024-03-02T15:55:11.874000+00:00,30.248,41.8,23.773,229.0,255,False,95.821,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",326.0
1229,9472,10,32,2024-03-02T15:55:13.184000+00:00,53.98,41.978,23.812,232.0,251,True,119.77,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2049, 2048]",219.0
1229,9472,2,31,2024-03-02T15:55:13.608000+00:00,30.539,42.489,23.685,232.0,258,False,96.713,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048]",299.0
1229,9472,27,32,2024-03-02T15:55:17.012000+00:00,30.961,41.987,23.987,233.0,254,False,96.935,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",
1229,9472,1,33,2024-03-02T15:55:28.580000+00:00,30.69,41.459,23.714,233.0,258,False,95.863,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1229,9472,31,32,2024-03-02T15:55:31.848000+00:00,31.059,41.959,23.869,234.0,251,False,96.887,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",292.0
1229,9472,11,33,2024-03-02T15:55:45.441000+00:00,30.907,41.752,23.905,230.0,264,False,96.564,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,55,33,2024-03-02T15:55:48.562000+00:00,30.833,41.987,23.736,237.0,254,False,96.556,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,16,33,2024-03-02T15:55:59.834000+00:00,30.99,41.868,23.883,237.0,261,False,96.741,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1229,9472,4,33,2024-03-02T15:56:02.409000+00:00,31.223,42.016,26.387,234.0,261,False,99.626,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",301.0
1229,9472,81,33,2024-03-02T15:56:06.542000+00:00,31.023,42.039,24.026,235.0,263,False,97.088,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,44,33,2024-03-02T15:56:08.561000+00:00,30.937,42.399,26.36,233.0,259,False,99.696,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",300.0
1229,9472,14,33,2024-03-02T15:56:19.912000+00:00,31.106,42.136,23.96,233.0,247,False,97.202,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,63,33,2024-03-02T15:56:21.332000+00:00,30.638,41.572,23.628,232.0,246,False,95.838,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2051, 2048, 2048, 2051, 2051]",301.0
1229,9472,77,32,2024-03-02T15:56:24.923000+00:00,30.988,42.106,23.669,233.0,252,False,96.763,"[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",295.0
1229,9472,22,33,2024-03-02T15:56:30.990000+00:00,31.221,42.222,24.055,232.0,256,False,97.498,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1229,9472,23,33,2024-03-02T15:56:38.088000+00:00,31.537,42.677,24.132,232.0,253,False,98.346,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",289.0
1229,9472,3,33,2024-03-02T15:56:39.538000+00:00,31.113,42.69,24.347,235.0,257,False,98.15,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1229,9472,20,33,2024-03-02T15:56:39.737000+00:00,51.473,41.575,23.607,235.0,260,True,116.655,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2049, 2049, 2048]",221.0
1229,9472,24,33,2024-03-02T15:56:47.028000+00:00,31.535,42.387,24.049,233.0,250,False,97.971,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1229,9472,18,33,2024-03-02T15:56:47.793000+00:00,30.607,42.088,23.654,227.0,251,False,96.349,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",325.0
1229,9472,2,32,2024-03-02T15:56:50.282000+00:00,30.82,41.868,23.875,,257,False,96.563,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",297.0
1229,9472,27,33,2024-03-02T15:56:53.866000+00:00,30.819,41.983,23.982,236.0,256,False,96.784,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,1,34,2024-03-02T15:57:04.451000+00:00,30.685,41.661,23.787,,261,False,96.133,"[2048, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",296.0
1229,9472,31,33,2024-03-02T15:57:08.646000+00:00,30.989,41.875,23.84,233.0,251,False,96.704,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048]",289.0
