fact_lap_id,date_id,race_id,circuit_id,driver_id,team_id,stint_id,weather_context_id,session_key,meeting_key,driver_number,lap_number,lap_duration_sec,sector_1_duration_sec,sector_2_duration_sec,sector_3_duration_sec,i1_speed,i2_speed,st_speed,compound,tyre_age_lap,track_temperature_c,air_temperature_c,rainfall_flag,lap_time_delta_to_stint_best_sec,lap_time_delta_to_driver_median_sec,valid_racing_lap_flag,is_pit_lap,pit_window_flag,pit_window_relative_lap,pit_window_phase,position_nearest
48373,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,25,86.998,32.322,29.45,25.226,237.0,283.0,321.0,MEDIUM,24,22.773509933774836,18.926490066225167,0,0.6950000000000074,-0.4709999999999894,True,False,False,,,
48374,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,26,86.774,32.188,29.34,25.246,236.0,283.0,319.0,MEDIUM,25,22.773509933774836,18.926490066225167,0,0.47100000000000364,-0.6949999999999932,True,False,False,,,
48375,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,27,86.663,32.134,29.278,25.251,235.0,283.0,322.0,MEDIUM,26,22.773509933774836,18.926490066225167,0,0.35999999999999943,-0.8059999999999974,True,False,False,,,
48376,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,28,86.553,32.077,29.303,25.173,237.0,282.0,320.0,MEDIUM,27,22.773509933774836,18.926490066225167,0,0.25,-0.9159999999999968,True,False,False,,,
48377,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,29,86.395,31.943,29.317,25.135,236.0,283.0,,MEDIUM,28,22.773509933774836,18.926490066225167,0,0.09199999999999875,-1.073999999999998,True,False,False,,,
48378,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,30,86.708,32.26,29.352,25.096,239.0,283.0,319.0,MEDIUM,29,22.773509933774836,18.926490066225167,0,0.40500000000000114,-0.7609999999999957,True,False,False,,,
48379,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,31,86.39,32.01,29.313,25.067,236.0,284.0,322.0,MEDIUM,30,22.773509933774836,18.926490066225167,0,0.0870000000000033,-1.0789999999999935,True,False,False,,,
48380,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,32,86.572,32.084,29.303,25.185,,283.0,317.0,MEDIUM,31,22.773509933774836,18.926490066225167,0,0.26900000000000546,-0.8969999999999914,True,False,False,,,
48381,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,33,86.303,32.044,29.214,25.045,239.0,283.0,320.0,MEDIUM,32,22.773509933774836,18.926490066225167,0,0.0,-1.1659999999999968,True,False,False,,,
48382,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,34,87.708,32.098,29.334,26.276,235.0,284.0,322.0,MEDIUM,33,22.773509933774836,18.926490066225167,0,1.4050000000000011,0.23900000000000432,True,False,True,-1.0,Lap before pit,
48383,20241201,9655,150,23,13,9655_23_1,9655,9655,1251,23,35,121.917,43.962,40.382,37.573,215.0,192.0,299.0,MEDIUM,34,22.773509933774836,18.926490066225167,0,35.614000000000004,34.44800000000001,False,True,True,-1.0,Lap before pit,
48384,20241201,9655,150,23,13,9655_23_2,9655,9655,1251,23,36,142.739,64.975,40.763,37.001,206.0,119.0,179.0,SOFT,0,22.773509933774836,18.926490066225167,0,,55.27000000000001,False,True,True,-1.0,Lap before pit,
48385,20241201,9655,150,23,13,9655_23_3,9655,9655,1251,23,37,118.603,51.519,30.969,36.115,221.0,279.0,153.0,SOFT,0,22.773509933774836,18.926490066225167,0,,31.134,False,True,True,0.0,Pit lap,
48386,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,38,146.301,63.306,38.621,44.374,228.0,232.0,150.0,SOFT,0,22.773509933774836,18.926490066225167,0,60.74199999999999,58.831999999999994,False,False,True,1.0,Pit-out lap,
48387,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,39,129.058,45.3,42.894,40.864,78.0,199.0,225.0,SOFT,1,22.773509933774836,18.926490066225167,0,43.498999999999995,41.589,True,False,True,2.0,First normal lap after pit,
48388,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,40,114.034,33.36,36.444,44.23,236.0,68.0,308.0,SOFT,2,22.773509933774836,18.926490066225167,0,28.47500000000001,26.565000000000012,True,False,False,,,
48389,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,41,134.065,39.137,44.927,50.001,210.0,177.0,263.0,SOFT,3,22.773509933774836,18.926490066225167,0,48.506,46.596000000000004,True,False,False,,,
48390,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,42,136.483,44.481,43.92,48.082,161.0,218.0,291.0,SOFT,4,22.773509933774836,18.926490066225167,0,50.92400000000001,49.01400000000001,True,False,False,,,
48391,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,43,87.968,33.312,29.509,25.147,234.0,285.0,309.0,SOFT,5,22.773509933774836,18.926490066225167,0,2.409000000000006,0.49900000000000944,True,False,False,,,
48392,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,44,86.524,32.631,28.996,24.897,,285.0,296.0,SOFT,6,22.773509933774836,18.926490066225167,0,0.9650000000000034,-0.9449999999999932,True,False,False,,,
48393,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,45,85.844,31.895,28.934,25.015,237.0,283.0,324.0,SOFT,7,22.773509933774836,18.926490066225167,0,0.2849999999999966,-1.625,True,False,False,,,
48394,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,46,85.701,31.968,28.747,24.986,239.0,283.0,298.0,SOFT,8,22.773509933774836,18.926490066225167,0,0.1419999999999959,-1.7680000000000007,True,False,False,,,
48395,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,47,85.559,31.787,28.85,24.922,241.0,284.0,299.0,SOFT,9,22.773509933774836,18.926490066225167,0,0.0,-1.9099999999999966,True,False,False,,,
48396,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,48,85.751,31.969,28.869,24.913,237.0,283.0,303.0,SOFT,10,22.773509933774836,18.926490066225167,0,0.19200000000000728,-1.7179999999999893,True,False,False,,,
48397,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,49,87.222,32.834,29.142,25.246,236.0,284.0,300.0,SOFT,11,22.773509933774836,18.926490066225167,0,1.6629999999999967,-0.2469999999999999,True,False,False,,,
48398,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,50,86.781,32.254,29.219,25.308,239.0,283.0,303.0,SOFT,12,22.773509933774836,18.926490066225167,0,1.2220000000000084,-0.6879999999999882,True,False,False,,,
48399,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,51,86.66,32.285,29.154,25.221,,283.0,301.0,SOFT,13,22.773509933774836,18.926490066225167,0,1.100999999999999,-0.8089999999999975,True,False,False,,,
48400,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,52,87.51,32.736,29.25,25.524,236.0,284.0,300.0,SOFT,14,22.773509933774836,18.926490066225167,0,1.9510000000000076,0.04100000000001103,True,False,False,,,
48401,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,53,90.321,34.087,30.446,25.788,233.0,283.0,310.0,SOFT,15,22.773509933774836,18.926490066225167,0,4.7620000000000005,2.852000000000004,True,False,False,,,
48402,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,54,88.167,32.944,29.666,25.557,239.0,283.0,302.0,SOFT,16,22.773509933774836,18.926490066225167,0,2.608000000000004,0.6980000000000075,True,False,True,-1.0,Lap before pit,
48403,20241201,9655,150,23,13,9655_23_4,9655,9655,1251,23,55,92.223,32.674,29.695,29.854,240.0,283.0,300.0,SOFT,17,22.773509933774836,18.926490066225167,0,6.6640000000000015,4.754000000000005,False,True,True,0.0,Pit lap,
48404,20241201,9655,150,23,13,9655_23_5,9655,9655,1251,23,56,123.543,69.931,28.523,25.089,243.0,284.0,159.0,SOFT,0,22.773509933774836,18.926490066225167,0,,36.07400000000001,False,False,True,1.0,Pit-out lap,
48405,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,1,134.413,43.472,50.928,40.013,209.0,118.0,255.0,MEDIUM,0,22.773509933774836,18.926490066225167,0,48.754000000000005,47.985000000000014,True,False,False,,,
48406,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,2,145.861,52.61,46.103,47.148,184.0,234.0,238.0,MEDIUM,1,22.773509933774836,18.926490066225167,0,60.201999999999984,59.43299999999999,True,False,False,,,
48407,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,3,138.331,46.014,43.116,49.201,89.0,219.0,255.0,MEDIUM,2,22.773509933774836,18.926490066225167,0,52.67199999999998,51.90299999999999,True,False,False,,,
48408,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,4,130.295,40.445,39.521,50.329,94.0,186.0,253.0,MEDIUM,3,22.773509933774836,18.926490066225167,0,44.63599999999998,43.86699999999999,True,False,False,,,
48409,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,5,90.517,33.499,30.341,26.677,230.0,281.0,305.0,MEDIUM,4,22.773509933774836,18.926490066225167,0,4.85799999999999,4.088999999999999,True,False,False,,,
48410,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,6,89.258,33.397,29.958,25.903,228.0,283.0,307.0,MEDIUM,5,22.773509933774836,18.926490066225167,0,3.5989999999999895,2.8299999999999983,True,False,False,,,
48411,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,7,88.056,32.625,29.704,25.727,231.0,284.0,322.0,MEDIUM,6,22.773509933774836,18.926490066225167,0,2.3969999999999914,1.6280000000000001,True,False,False,,,
48412,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,8,88.369,32.515,29.871,25.983,,282.0,324.0,MEDIUM,7,22.773509933774836,18.926490066225167,0,2.7099999999999937,1.9410000000000025,True,False,False,,,
48413,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,9,88.078,32.435,29.713,25.93,229.0,281.0,307.0,MEDIUM,8,22.773509933774836,18.926490066225167,0,2.418999999999997,1.6500000000000057,True,False,False,,,
48414,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,10,87.643,32.373,29.569,25.701,230.0,283.0,305.0,MEDIUM,9,22.773509933774836,18.926490066225167,0,1.9839999999999947,1.2150000000000034,True,False,False,,,
48415,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,11,88.164,32.388,29.993,25.783,229.0,283.0,320.0,MEDIUM,10,22.773509933774836,18.926490066225167,0,2.5049999999999955,1.7360000000000042,True,False,False,,,
48416,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,12,87.973,32.537,29.677,25.759,232.0,283.0,323.0,MEDIUM,11,22.773509933774836,18.926490066225167,0,2.313999999999993,1.5450000000000017,True,False,False,,,
48417,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,13,87.659,32.277,29.668,25.714,233.0,283.0,322.0,MEDIUM,12,22.773509933774836,18.926490066225167,0,2.0,1.2310000000000088,True,False,False,,,
48418,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,14,87.909,32.454,30.022,25.433,232.0,283.0,,MEDIUM,13,22.773509933774836,18.926490066225167,0,2.25,1.4810000000000088,True,False,False,,,
48419,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,15,87.024,32.122,29.452,25.45,229.0,283.0,328.0,MEDIUM,14,22.773509933774836,18.926490066225167,0,1.3649999999999949,0.5960000000000036,True,False,False,,,
48420,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,16,87.165,32.399,29.337,25.429,234.0,283.0,302.0,MEDIUM,15,22.773509933774836,18.926490066225167,0,1.5060000000000002,0.737000000000009,True,False,False,,,
48421,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,17,87.247,32.354,29.38,25.513,236.0,283.0,303.0,MEDIUM,16,22.773509933774836,18.926490066225167,0,1.5879999999999939,0.8190000000000026,True,False,False,,,
48422,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,18,87.02,32.334,29.295,25.391,,283.0,301.0,MEDIUM,17,22.773509933774836,18.926490066225167,0,1.36099999999999,0.5919999999999987,True,False,False,,,
48423,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,19,86.888,32.262,29.298,25.328,235.0,283.0,302.0,MEDIUM,18,22.773509933774836,18.926490066225167,0,1.2289999999999992,0.46000000000000796,True,False,False,,,
48424,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,20,86.609,32.256,29.107,25.246,234.0,283.0,296.0,MEDIUM,19,22.773509933774836,18.926490066225167,0,0.9499999999999886,0.18099999999999739,True,False,False,,,
48425,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,21,86.594,32.36,29.11,25.124,233.0,283.0,294.0,MEDIUM,20,22.773509933774836,18.926490066225167,0,0.9349999999999881,0.16599999999999682,True,False,False,,,
48426,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,22,86.428,32.239,29.067,25.122,235.0,283.0,295.0,MEDIUM,21,22.773509933774836,18.926490066225167,0,0.7689999999999912,0.0,True,False,False,,,
48427,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,23,86.126,32.111,28.945,25.07,,284.0,299.0,MEDIUM,22,22.773509933774836,18.926490066225167,0,0.46699999999999875,-0.3019999999999925,True,False,False,,,
48428,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,24,86.397,32.121,29.041,25.235,236.0,284.0,,MEDIUM,23,22.773509933774836,18.926490066225167,0,0.7379999999999995,-0.0309999999999917,True,False,False,,,
48429,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,25,86.191,32.125,29.001,25.065,235.0,284.0,303.0,MEDIUM,24,22.773509933774836,18.926490066225167,0,0.5319999999999965,-0.23699999999999477,True,False,False,,,
48430,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,26,85.928,32.051,28.911,24.966,237.0,284.0,302.0,MEDIUM,25,22.773509933774836,18.926490066225167,0,0.26899999999999125,-0.5,True,False,False,,,
48431,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,27,85.912,31.999,28.911,25.002,236.0,284.0,,MEDIUM,26,22.773509933774836,18.926490066225167,0,0.2530000000000001,-0.5159999999999911,True,False,False,,,
48432,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,28,85.916,31.944,28.972,25.0,,284.0,303.0,MEDIUM,27,22.773509933774836,18.926490066225167,0,0.2569999999999908,-0.5120000000000005,True,False,False,,,
48433,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,29,85.979,32.071,28.919,24.989,234.0,284.0,298.0,MEDIUM,28,22.773509933774836,18.926490066225167,0,0.3199999999999932,-0.44899999999999807,True,False,False,,,
48434,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,30,85.849,31.982,28.948,24.919,239.0,285.0,304.0,MEDIUM,29,22.773509933774836,18.926490066225167,0,0.18999999999999773,-0.5789999999999935,True,False,False,,,
48435,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,31,85.899,32.025,28.911,24.963,236.0,285.0,301.0,MEDIUM,30,22.773509933774836,18.926490066225167,0,0.23999999999999488,-0.5289999999999964,True,False,False,,,
48436,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,32,85.849,31.916,28.906,25.027,238.0,284.0,303.0,MEDIUM,31,22.773509933774836,18.926490066225167,0,0.18999999999999773,-0.5789999999999935,True,False,False,,,
48437,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,33,85.659,31.901,28.87,24.888,237.0,285.0,,MEDIUM,32,22.773509933774836,18.926490066225167,0,0.0,-0.7689999999999912,True,False,False,,,
48438,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,34,85.937,31.832,29.17,24.935,,284.0,302.0,MEDIUM,33,22.773509933774836,18.926490066225167,0,0.2779999999999916,-0.49099999999999966,True,False,True,-1.0,Lap before pit,
48439,20241201,9655,150,24,7,9655_24_1,9655,9655,1251,24,35,115.892,36.988,40.39,38.514,202.0,182.0,,MEDIUM,34,22.773509933774836,18.926490066225167,0,30.23299999999999,29.464,False,True,True,-1.0,Lap before pit,
48440,20241201,9655,150,24,7,9655_24_2,9655,9655,1251,24,36,146.39,66.142,39.001,41.247,195.0,192.0,169.0,HARD,0,22.773509933774836,18.926490066225167,0,,59.96199999999999,False,True,True,-1.0,Lap before pit,
48441,20241201,9655,150,24,7,9655_24_3,9655,9655,1251,24,37,129.664,51.665,31.286,46.713,227.0,272.0,163.0,HARD,0,22.773509933774836,18.926490066225167,0,,43.23599999999999,False,True,True,0.0,Pit lap,
48442,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,38,146.432,61.872,42.262,42.298,219.0,210.0,140.0,HARD,0,22.773509933774836,18.926490066225167,0,62.54299999999999,60.00399999999999,False,False,True,1.0,Pit-out lap,
48443,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,39,135.506,48.588,41.459,45.459,151.0,261.0,258.0,HARD,1,22.773509933774836,18.926490066225167,0,51.617000000000004,49.078,True,False,True,2.0,First normal lap after pit,
48444,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,40,112.918,33.866,35.705,43.347,230.0,71.0,301.0,HARD,2,22.773509933774836,18.926490066225167,0,29.02900000000001,26.49000000000001,True,False,False,,,
48445,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,41,132.403,37.986,46.567,47.85,213.0,177.0,257.0,HARD,3,22.773509933774836,18.926490066225167,0,48.513999999999996,45.974999999999994,True,False,False,,,
48446,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,42,139.983,46.092,44.936,48.955,194.0,233.0,260.0,HARD,4,22.773509933774836,18.926490066225167,0,56.09400000000001,53.55500000000001,True,False,False,,,
48447,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,43,88.011,33.327,29.55,25.134,236.0,286.0,301.0,HARD,5,22.773509933774836,18.926490066225167,0,4.122,1.5829999999999984,True,False,False,,,
48448,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,44,86.299,32.458,28.997,24.844,,284.0,299.0,HARD,6,22.773509933774836,18.926490066225167,0,2.410000000000011,-0.12899999999999068,True,False,False,,,
48449,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,45,85.141,31.832,28.547,24.762,240.0,285.0,304.0,HARD,7,22.773509933774836,18.926490066225167,0,1.2520000000000095,-1.286999999999992,True,False,False,,,
48450,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,46,85.067,31.614,28.571,24.882,238.0,286.0,,HARD,8,22.773509933774836,18.926490066225167,0,1.1779999999999973,-1.3610000000000042,True,False,False,,,
48451,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,47,84.936,31.722,28.447,24.767,,286.0,305.0,HARD,9,22.773509933774836,18.926490066225167,0,1.0470000000000113,-1.4919999999999902,True,False,False,,,
48452,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,48,84.906,31.647,28.406,24.853,,285.0,300.0,HARD,10,22.773509933774836,18.926490066225167,0,1.0170000000000101,-1.5219999999999914,True,False,False,,,
48453,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,49,84.667,31.499,28.327,24.841,240.0,286.0,301.0,HARD,11,22.773509933774836,18.926490066225167,0,0.7780000000000058,-1.7609999999999957,True,False,False,,,
48454,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,50,84.428,31.437,28.311,24.68,239.0,286.0,298.0,HARD,12,22.773509933774836,18.926490066225167,0,0.5390000000000015,-2.0,True,False,False,,,
48455,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,51,84.425,31.414,28.346,24.665,,285.0,296.0,HARD,13,22.773509933774836,18.926490066225167,0,0.5360000000000014,-2.003,True,False,False,,,
48456,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,52,84.403,31.385,28.358,24.66,,286.0,299.0,HARD,14,22.773509933774836,18.926490066225167,0,0.51400000000001,-2.0249999999999915,True,False,False,,,
48457,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,53,84.294,31.396,28.314,24.584,240.0,286.0,296.0,HARD,15,22.773509933774836,18.926490066225167,0,0.40500000000000114,-2.1340000000000003,True,False,False,,,
48458,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,54,84.239,31.297,28.285,24.657,242.0,286.0,301.0,HARD,16,22.773509933774836,18.926490066225167,0,0.3500000000000085,-2.188999999999993,True,False,False,,,
48459,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,55,84.038,31.227,28.2,24.611,243.0,286.0,302.0,HARD,17,22.773509933774836,18.926490066225167,0,0.1490000000000009,-2.3900000000000006,True,False,False,,,
48460,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,56,83.978,31.205,28.21,24.563,,286.0,301.0,HARD,18,22.773509933774836,18.926490066225167,0,0.08899999999999864,-2.450000000000003,True,False,False,,,
48461,20241201,9655,150,24,7,9655_24_4,9655,9655,1251,24,57,83.889,31.204,28.217,24.468,244.0,287.0,,HARD,19,22.773509933774836,18.926490066225167,0,0.0,-2.5390000000000015,True,False,False,,,
48462,20241201,9655,150,27,6,9655_27_1,9655,9655,1251,27,1,165.641,63.931,45.701,56.009,132.0,142.0,274.0,HARD,0,22.773509933774836,18.926490066225167,0,,78.17949999999999,False,True,True,0.0,Pit lap,
48463,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,2,127.072,66.748,31.654,28.67,205.0,280.0,163.0,HARD,0,22.773509933774836,18.926490066225167,0,40.837,39.6105,False,False,True,1.0,Pit-out lap,
48464,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,3,131.639,37.621,42.994,51.024,193.0,227.0,283.0,HARD,1,22.773509933774836,18.926490066225167,0,45.40400000000001,44.17750000000001,True,False,True,2.0,First normal lap after pit,
48465,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,4,126.08,40.426,38.518,47.136,219.0,143.0,258.0,HARD,2,22.773509933774836,18.926490066225167,0,39.845,38.6185,True,False,False,,,
48466,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,5,91.557,33.581,30.913,27.063,232.0,284.0,309.0,HARD,3,22.773509933774836,18.926490066225167,0,5.322000000000003,4.095500000000001,True,False,False,,,
48467,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,6,90.682,33.505,30.461,26.716,225.0,282.0,301.0,HARD,4,22.773509933774836,18.926490066225167,0,4.447000000000003,3.2205000000000013,True,False,False,,,
48468,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,7,88.652,32.643,29.827,26.182,229.0,283.0,305.0,HARD,5,22.773509933774836,18.926490066225167,0,2.4170000000000016,1.1905000000000001,True,False,False,,,
48469,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,8,88.418,32.502,29.712,26.204,231.0,284.0,,HARD,6,22.773509933774836,18.926490066225167,0,2.183000000000007,0.9565000000000055,True,False,False,,,
48470,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,9,87.812,32.529,29.559,25.724,230.0,284.0,,HARD,7,22.773509933774836,18.926490066225167,0,1.5769999999999982,0.3504999999999967,True,False,False,,,
48471,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,10,88.286,32.533,29.763,25.99,231.0,284.0,,HARD,8,22.773509933774836,18.926490066225167,0,2.051000000000002,0.8245000000000005,True,False,False,,,
48472,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,11,88.031,32.582,29.596,25.853,233.0,286.0,307.0,HARD,9,22.773509933774836,18.926490066225167,0,1.7960000000000065,0.569500000000005,True,False,False,,,
48473,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,12,88.229,32.846,29.583,25.8,229.0,285.0,305.0,HARD,10,22.773509933774836,18.926490066225167,0,1.9939999999999998,0.7674999999999983,True,False,False,,,
48474,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,13,87.908,32.614,29.596,25.698,231.0,284.0,,HARD,11,22.773509933774836,18.926490066225167,0,1.6730000000000018,0.44650000000000034,True,False,False,,,
48475,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,14,87.442,32.342,29.422,25.678,234.0,285.0,308.0,HARD,12,22.773509933774836,18.926490066225167,0,1.2069999999999936,-0.019500000000007844,True,False,False,,,
48476,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,15,87.232,32.499,29.349,25.384,231.0,285.0,303.0,HARD,13,22.773509933774836,18.926490066225167,0,0.9969999999999999,-0.2295000000000016,True,False,False,,,
48477,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,16,86.897,32.179,29.349,25.369,236.0,286.0,308.0,HARD,14,22.773509933774836,18.926490066225167,0,0.6620000000000061,-0.5644999999999953,True,False,False,,,
48478,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,17,87.481,32.462,29.582,25.437,229.0,286.0,305.0,HARD,15,22.773509933774836,18.926490066225167,0,1.2459999999999951,0.019499999999993634,True,False,False,,,
48479,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,18,87.808,32.427,29.662,25.719,235.0,286.0,307.0,HARD,16,22.773509933774836,18.926490066225167,0,1.5730000000000075,0.346500000000006,True,False,False,,,
48480,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,19,87.227,32.315,29.352,25.56,234.0,287.0,306.0,HARD,17,22.773509933774836,18.926490066225167,0,0.9920000000000044,-0.23449999999999704,True,False,False,,,
48481,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,20,87.237,32.303,29.409,25.525,237.0,287.0,309.0,HARD,18,22.773509933774836,18.926490066225167,0,1.0019999999999953,-0.22450000000000614,True,False,False,,,
48482,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,21,87.327,32.394,29.443,25.49,235.0,288.0,305.0,HARD,19,22.773509933774836,18.926490066225167,0,1.0919999999999987,-0.13450000000000273,True,False,False,,,
48483,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,22,87.214,32.172,29.483,25.559,237.0,288.0,310.0,HARD,20,22.773509933774836,18.926490066225167,0,0.9789999999999992,-0.24750000000000227,True,False,False,,,
48484,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,23,87.3,32.384,29.348,25.568,233.0,287.0,307.0,HARD,21,22.773509933774836,18.926490066225167,0,1.0649999999999977,-0.16150000000000375,True,False,False,,,
48485,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,24,87.021,32.184,29.449,25.388,237.0,287.0,310.0,HARD,22,22.773509933774836,18.926490066225167,0,0.7860000000000014,-0.4405000000000001,True,False,False,,,
48486,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,25,86.647,32.153,29.234,25.26,235.0,287.0,306.0,HARD,23,22.773509933774836,18.926490066225167,0,0.41200000000000614,-0.8144999999999953,True,False,False,,,
48487,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,26,86.568,32.119,29.23,25.219,,289.0,311.0,HARD,24,22.773509933774836,18.926490066225167,0,0.3329999999999984,-0.8935000000000031,True,False,False,,,
48488,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,27,86.737,32.149,29.316,25.272,234.0,288.0,309.0,HARD,25,22.773509933774836,18.926490066225167,0,0.5019999999999953,-0.7245000000000061,True,False,False,,,
48489,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,28,86.235,31.938,29.04,25.257,239.0,288.0,312.0,HARD,26,22.773509933774836,18.926490066225167,0,0.0,-1.2265000000000015,True,False,False,,,
48490,20241201,9655,150,27,6,9655_27_2,9655,9655,1251,27,29,86.334,31.932,29.268,25.134,235.0,289.0,327.0,HARD,27,22.773509933774836,18.926490066225167,0,0.09900000000000375,-1.1274999999999977,True,False,False,,,
